source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity
4876309231392838528,74.85348117344749,-30.932499033017752,41.59111203268556,0.04423171720058325,364.68852074168456,50.88089197003035,13.405717,15.198131,12.127354,
6773742009427000704,314.91793610823964,-40.242151620522485,41.59603389763782,0.05400071120128154,-88.42307949549739,149.52664005698202,11.973913,13.203157,10.891313,26.47248107933113
1836687483624035840,301.99858398388693,27.383541172271336,41.598895607943696,0.05938309402284113,-97.07229905561698,0.08538858054772404,14.223067,16.332396,12.868658,
1440197680761004288,263.3110842811059,63.20776577081869,41.59961400226542,0.06276454014878037,-52.051479038177746,4.829613031829333,14.592184,16.667551,13.243465,
1904244261162888576,338.4496001934359,35.79545352111278,41.60727639664281,0.11897258119939874,33.87996221499728,-237.12848308020403,15.672454,18.203878,14.230176,
5076670520902556544,43.3644399113823,-23.615160328096536,41.609710439109534,0.1407401934333492,219.7218384254664,213.3112107794793,16.216362,18.913816,14.728917,
6279645574376722432,217.79315330608887,-21.4828861447494,41.6105957104578,0.09380116116955654,127.91791244112102,-25.26010182990286,14.834469,16.97856,13.47353,
4150249919153716480,271.0265583257017,-13.359005376936924,41.61306743093805,0.13108720497781176,68.69930342449099,-22.806611149333712,12.998539,14.410408,11.855584,
4518409297395588736,283.1929442601611,19.31379476357738,41.61326406938461,0.050201341393538476,-22.872057678521113,-28.19585566041847,12.088313,13.387579,10.97224,
1828069820711127424,298.8881550068535,23.192557206448335,41.6149735390243,1.8994885193448954,-24.365308697086615,4.1600719751188215,20.019615,20.297544,18.282585,
1356259176389722112,251.77382635040547,41.286450174194506,41.615596767912066,0.08032273400315615,-30.58551199873801,293.54854569383065,15.911879,18.645027,14.449693,
2199435611080216704,329.53260396779547,58.611902097719,41.61932918652351,0.10865695428451136,551.8161979236041,317.5234872863426,17.455667,20.818827,15.846299,
846793900950016768,155.1548727924708,49.295345597705584,41.620010233312364,0.035128556349681914,-368.57649281948176,-135.34214818916467,12.080656,13.456291,10.936834,
3948128006581121408,190.37119001663038,19.08216032718529,41.630381822160665,0.07893087860002629,73.42063002109666,-306.47735187670685,13.501808,15.285718,12.219866,
4515700925397069824,291.77992338381347,19.965190540727363,41.638652645192536,3.675068099723007,6.234504182100849,-37.53524651804231,20.533909,21.810179,18.940754,
4507586907526491392,284.6897899386988,15.081032626556809,41.639265036960644,0.059930538532965406,124.55236247556697,130.98475619597713,13.825816,15.619588,12.549029,
2100004536891878272,286.3055007847306,38.75203230939695,41.64286700614944,0.03883450222189965,-24.184229535213756,129.87340743781294,12.256413,13.844409,11.043746,
2021565759618910592,295.5093607836286,24.96580030681367,41.64557143911276,0.7044588025427496,-3.2555910806799746,-5.298512565821265,17.21713,18.473398,16.047174,
5180173288500392320,46.88465691051264,-6.614870813229407,41.65365275183797,0.08492235251163173,201.38149573632293,-392.2508997554672,13.70138,15.59996,12.392121,
4373221192113292928,261.99811254848083,-1.1873162894608102,41.65776917426438,1.1642724326348768,308.7435451665234,-313.395224414271,20.609861,21.367374,18.818089,
302525062400087936,27.288370045204,29.93492877368106,41.65922947947258,0.4501278343690725,174.46007615012525,-438.0957456476366,18.253454,20.820778,16.6313,
203968344783266048,69.89230631888849,41.54748722714163,41.66022473422558,0.05727600879403625,446.6515094616837,129.06111334548004,14.235651,16.032595,12.958765,
